                    151        152        153        154        155
                   -0.3059    -0.2839    -0.2086    -0.0051     0.0879
                     A          A          A          A          A   
   75  C  9  X   -0.013990  -0.002430   0.001633   0.002028  -0.003151
   76  C  9  Y   -0.000629   0.007343  -0.003267  -0.004644   0.008332
   77  C  9  Z    0.083817   0.086168  -0.025858  -0.043745   0.097205
   78  C  9  S   -0.022604   0.001868   0.005906   0.009243   0.001472
   79  C  9  X   -0.017294  -0.002081   0.000544   0.005231  -0.005074
   80  C  9  Y    0.008770   0.011143  -0.004660  -0.013700   0.012154
   81  C  9  Z    0.105828   0.121322  -0.036279  -0.071376   0.162722
   82  C 10  S    0.001605  -0.000010  -0.000001  -0.000016  -0.000016
   83  C 10  S   -0.001368  -0.000160  -0.000020  -0.000014   0.000089
   84  C 10  X   -0.001982  -0.004759  -0.005048   0.004209   0.004656
   85  C 10  Y   -0.003595   0.012272   0.013483  -0.010922  -0.012301
   86  C 10  Z    0.055215   0.137119   0.142841  -0.130088  -0.139052
   87  C 10  S   -0.012742   0.000952  -0.000906   0.001872   0.000287
   88  C 10  X    0.002715  -0.006029  -0.008100   0.008575   0.009478
   89  C 10  Y   -0.001250   0.014956   0.018870  -0.017258  -0.022759
   90  C 10  Z    0.060271   0.173700   0.201626  -0.216478  -0.261056
   91  C 11  S    0.000332  -0.000022  -0.000552  -0.000570  -0.000078
   92  C 11  S   -0.000100   0.000024   0.000973   0.001410   0.000160
   93  C 11  X    0.000352   0.000119  -0.006760  -0.006982  -0.000043
   94  C 11  Y   -0.002239  -0.000086   0.008960   0.009312  -0.000113
   95  C 11  Z   -0.060960   0.000473   0.179555   0.183032  -0.000597
   96  C 11  S   -0.004392   0.000197  -0.002986  -0.006862  -0.000422
   97  C 11  X   -0.004301   0.002470  -0.007680  -0.009071   0.002619
   98  C 11  Y   -0.002040   0.002256   0.017104   0.028032   0.003251
   99  C 11  Z   -0.074987   0.000732   0.253690   0.309388  -0.000869
  100  C 12  S    0.000893   0.000007   0.000127   0.000341   0.000055
  101  C 12  S   -0.000798   0.000231  -0.000162  -0.000315   0.000059
  102  C 12  X    0.002942  -0.003293  -0.000129   0.002084   0.004004
  103  C 12  Y   -0.008356   0.007492   0.003900  -0.002567  -0.007943
  104  C 12  Z   -0.040567   0.088242   0.021852  -0.043539  -0.095677
  105  C 12  S   -0.004256  -0.003399  -0.001679  -0.005274  -0.001369
  106  C 12  X    0.002012  -0.002829  -0.001342   0.005788   0.008662
  107  C 12  Y   -0.015226   0.010251   0.002566  -0.009785  -0.011909
  108  C 12  Z   -0.050995   0.123958   0.030317  -0.071091  -0.159649
  109  C 13  S   -0.003577   0.000183   0.000074  -0.000428   0.000198
  110  C 13  S    0.003381  -0.000224  -0.000171   0.000368  -0.000210
  111  C 13  X   -0.014084   0.003253   0.001877   0.001548   0.003125
  112  C 13  Y    0.017267  -0.007690  -0.005293  -0.005670  -0.008764
  113  C 13  Z    0.079954  -0.086079  -0.025668  -0.043847  -0.096103
  114  C 13  S    0.020981  -0.001038   0.001523   0.004887  -0.000659
  115  C 13  X   -0.014171   0.003593   0.006295  -0.001204   0.004699
  116  C 13  Y    0.013543  -0.012785  -0.006788  -0.012561  -0.012945
  117  C 13  Z    0.102675  -0.121153  -0.035793  -0.072203  -0.160330
  118  C 14  S    0.000071   0.000027  -0.000434   0.000415  -0.000024
  119  C 14  S    0.000139  -0.000045   0.000483  -0.000856   0.000064
  120  C 14  X    0.007376  -0.000054   0.005232  -0.006028   0.000553
  121  C 14  Y    0.004708   0.000009  -0.014974   0.015386  -0.000114
  122  C 14  Z    0.053451  -0.000240  -0.175394   0.183592  -0.000561
  123  C 14  S   -0.002791  -0.000690   0.002358   0.004908   0.000075
  124  C 14  X    0.005755   0.001664   0.008980  -0.010509  -0.000853
  125  C 14  Y    0.001664   0.001167  -0.023780   0.037646   0.000138
  126  C 14  Z    0.069810  -0.000215  -0.247078   0.309184  -0.001251
  127  C 15  S   -0.000940   0.000260   0.000274   0.000241   0.000067
  128  C 15  S    0.000973  -0.000201  -0.000199  -0.000058   0.000036
  129  C 15  X   -0.001404  -0.004308   0.006052   0.005276  -0.004912
  130  C 15  Y   -0.002019   0.012615  -0.013468  -0.011993   0.012724
  131  C 15  Z   -0.051289   0.136989  -0.144679  -0.129441   0.137995
  132  C 15  S    0.003280  -0.002546  -0.001529  -0.003989  -0.001640
  133  C 15  X    0.001457  -0.006476   0.007601   0.008772  -0.008669
  134  C 15  Y   -0.001390   0.015559  -0.018277  -0.019976   0.022758
  135  C 15  Z   -0.062174   0.173472  -0.203732  -0.215968   0.259354
  136  C 16  S   -0.000555  -0.000129   0.000025  -0.000085   0.000119
  137  C 16  S    0.000485   0.000115  -0.000041   0.000033  -0.000093
  138  C 16  X   -0.000036  -0.000446   0.001610  -0.002565   0.000460
  139  C 16  Y    0.001474   0.000662  -0.005724   0.006151  -0.000494
  140  C 16  Z   -0.004520   0.006738  -0.058138   0.068468  -0.005500
  141  C 16  S    0.001512   0.001445  -0.000385   0.001253  -0.001035
  142  C 16  X    0.001026  -0.001544   0.003406  -0.004261  -0.000308
  143  C 16  Y    0.002395   0.000899  -0.009862   0.009740  -0.000773
  144  C 16  Z   -0.007993   0.016229  -0.094100   0.099695  -0.005766
  145  C 17  S    0.000578  -0.000053   0.000020   0.000054  -0.000001
  146  C 17  S   -0.000395   0.000061  -0.000123  -0.000069   0.000024
  147  C 17  X    0.001493   0.000250  -0.001621  -0.001827   0.000337
  148  C 17  Y   -0.003971  -0.001013   0.005980   0.006559  -0.000789
  149  C 17  Z   -0.024695  -0.008835   0.060945   0.069376  -0.006356
  150  C 17  S   -0.007007   0.000933   0.001445  -0.000221  -0.000388
  151  C 17  X    0.003308   0.001181  -0.004954  -0.002051   0.000523
  152  C 17  Y   -0.004677  -0.001653   0.008653   0.010733  -0.001626
  153  C 17  Z   -0.025258  -0.019063   0.098106   0.100386  -0.006581
  154  C 18  S   -0.001763   0.000069   0.000303   0.000330  -0.000103
  155  C 18  S    0.001564  -0.000120  -0.000082  -0.000430   0.000113
  156  C 18  X   -0.001599   0.003676  -0.003437   0.003980  -0.003922
  157  C 18  Y    0.012834  -0.013054   0.013067  -0.012114   0.013055
  158  C 18  Z    0.053383  -0.137669   0.143666  -0.129865   0.138755
  159  C 18  S    0.012120   0.000551  -0.004653   0.000043   0.000806
  160  C 18  X    0.004280   0.003918  -0.005156   0.004325  -0.006551
  161  C 18  Y    0.013296  -0.016487   0.021585  -0.021794   0.024301
  162  C 18  Z    0.058709  -0.174430   0.202404  -0.215509   0.260329
  163  C 19  S    0.000073  -0.000000   0.000028   0.000018   0.000019
  164  C 19  S   -0.000089   0.000012  -0.000056  -0.000081   0.000022
  165  C 19  X   -0.002271   0.004459  -0.002572  -0.002153   0.004344
  166  C 19  Y    0.006534  -0.013562   0.008057   0.006841  -0.013441
  167  C 19  Z    0.075700  -0.142159   0.085973   0.073312  -0.142623
  168  C 19  S    0.000235   0.000058  -0.000366   0.000559   0.000021
  169  C 19  X   -0.002924   0.005964  -0.003107  -0.003768   0.008219
  170  C 19  Y    0.007829  -0.017486   0.011742   0.011993  -0.025492
  171  C 19  Z    0.096353  -0.185154   0.123169   0.125799  -0.276195
  172  C 20  S    0.000100   0.000006  -0.000013   0.000003  -0.000039
  173  C 20  S   -0.000062  -0.000013   0.000027   0.000015   0.000048
  174  C 20  X   -0.001375   0.002730  -0.002164   0.002128  -0.002982
  175  C 20  Y    0.005973  -0.009203   0.007115  -0.007063   0.009404
  176  C 20  Z    0.058778  -0.094249   0.073064  -0.072496   0.097253
  177  C 20  S   -0.000262  -0.000258  -0.000113  -0.000264   0.000124
  178  C 20  X   -0.001651   0.003945  -0.003347   0.003539  -0.005188
  179  C 20  Y    0.007790  -0.012817   0.011330  -0.011450   0.017460
  180  C 20  Z    0.078415  -0.133027   0.114434  -0.116155   0.180122
  181  C 21  S   -0.000157   0.000021   0.000003  -0.000034   0.000077
  182  C 21  S    0.000111  -0.000034   0.000018   0.000017  -0.000074
  183  C 21  X    0.000490  -0.002640   0.002157   0.002007  -0.002644
  184  C 21  Y   -0.003509   0.009370  -0.007375  -0.007184   0.009618
  185  C 21  Z   -0.035987   0.095949  -0.074988  -0.073618   0.098664
  186  C 21  S    0.001835  -0.000084  -0.000423   0.000330  -0.000421
  187  C 21  X    0.000173  -0.003919   0.003600   0.003164  -0.005171
  188  C 21  Y   -0.004459   0.013104  -0.011351  -0.011682   0.017868
  189  C 21  Z   -0.050227   0.135285  -0.117167  -0.118235   0.182815
  190  C 22  S    0.000437  -0.000037  -0.000025  -0.000045   0.000020
  191  C 22  S   -0.000334   0.000107  -0.000077   0.000109  -0.000084
  192  C 22  X    0.003448  -0.003942   0.002185  -0.002101   0.003872
  193  C 22  Y   -0.007268   0.013686  -0.008176   0.006888  -0.013745
  194  C 22  Z   -0.076760   0.142151  -0.085188   0.072859  -0.142655
  195  C 22  S   -0.002873  -0.000561   0.001536  -0.000581   0.000119
  196  C 22  X    0.002377  -0.004903   0.003000  -0.003285   0.007346
  197  C 22  Y   -0.008473   0.018061  -0.012453   0.012011  -0.026608
  198  C 22  Z   -0.097876   0.185325  -0.122122   0.125369  -0.276422
  199  C 23  S    0.000092  -0.000016   0.000352   0.000844  -0.000068
  200  C 23  S   -0.000109   0.000086  -0.000654  -0.001389   0.000314
  201  C 23  X   -0.002356   0.002725   0.001679   0.000044   0.000204
  202  C 23  Y    0.000761   0.000015  -0.000593   0.000041  -0.000066
  203  C 23  Z    0.048862  -0.000785  -0.021965   0.025759  -0.000535
  204  C 23  S   -0.003952  -0.001538   0.001846  -0.000666  -0.002379
  205  C 23  X   -0.001499   0.001086   0.001533  -0.000677  -0.001963
  206  C 23  Y    0.005235   0.003039   0.004689   0.016026   0.004884
  207  C 23  Z    0.049508  -0.001267  -0.036732   0.022885  -0.001423
  208  C 24  S    0.000697  -0.000021  -0.000794  -0.001090  -0.000009
  209  C 24  S   -0.000558   0.000110   0.000699   0.000856   0.000225
  210  C 24  X   -0.002281   0.003461   0.003471   0.003200   0.000927
  211  C 24  Y    0.004365  -0.000060  -0.005864  -0.005770   0.000085
  212  C 24  Z    0.065272  -0.000956  -0.092265  -0.090157   0.000314
  213  C 24  S   -0.000783   0.001499   0.007709   0.016722   0.002256
  214  C 24  X   -0.003628   0.004867   0.005871   0.006877   0.002367
  215  C 24  Y    0.009343   0.002738  -0.005927  -0.002452   0.004273
  216  C 24  Z    0.076382  -0.001132  -0.121152  -0.139076   0.000686
  217  SI25  S    0.000049  -0.000005  -0.000075  -0.000164  -0.000001
  218  SI25  S   -0.000316  -0.000048   0.000448   0.001030  -0.000095
  219  SI25  X   -0.000290   0.000140  -0.000208  -0.000581  -0.000131
  220  SI25  Y    0.000405  -0.000017  -0.000270  -0.000070  -0.000103
  221  SI25  Z    0.006916  -0.000173  -0.001317   0.004677  -0.000127
  222  SI25  S    0.000050  -0.000444  -0.000123  -0.000076  -0.000574
  223  SI25  X    0.000055  -0.000112   0.001304   0.002607   0.000518
  224  SI25  Y   -0.000578   0.000055   0.000788   0.000940   0.000292
  225  SI25  Z   -0.012869   0.000361   0.002865  -0.008850   0.000330
  226  SI25  S    0.004304   0.002890  -0.001822  -0.004002   0.003951
  227  SI25  X    0.004209  -0.002128  -0.007326  -0.009839  -0.003963
  228  SI25  Y    0.002062   0.002215  -0.001348  -0.002648   0.003693
  229  SI25  Z    0.005534  -0.000775  -0.029337  -0.066570  -0.000317
  230  C 26  S    0.002332   0.000095  -0.003264  -0.004520   0.000092
  231  C 26  S   -0.000524  -0.000038   0.000627   0.000740  -0.000038
  232  C 26  X    0.008431   0.000324  -0.008578  -0.008714   0.000136
  233  C 26  Y   -0.005103  -0.000150   0.006135   0.006329  -0.000140
  234  C 26  Z    0.007793   0.000249  -0.005405  -0.003897   0.000057
  235  C 26  S   -0.017943  -0.000599   0.027965   0.043615  -0.000820
  236  C 26  X    0.017323   0.000279  -0.024071  -0.032808  -0.000185
  237  C 26  Y   -0.004278   0.000018   0.002445  -0.000617   0.000718
  238  C 26  Z    0.010443  -0.000033  -0.005820  -0.002845  -0.001089
  239  C 27  S   -0.000918  -0.000028   0.001187   0.001553  -0.000055
  240  C 27  S    0.000652  -0.000035  -0.000678  -0.000680  -0.000060
  241  C 27  X   -0.002217  -0.000080   0.001632   0.000688  -0.000046
  242  C 27  Y    0.004173   0.000090  -0.004970  -0.005483   0.000083
  243  C 27  Z   -0.002179  -0.000035   0.001301   0.000952   0.000012
  244  C 27  S    0.005422   0.000396  -0.009552  -0.015586   0.001109
  245  C 27  X   -0.003474  -0.000454   0.003390   0.001721  -0.000416
  246  C 27  Y    0.004712   0.000393  -0.006972  -0.010299   0.000818
  247  C 27  Z   -0.002747  -0.000161   0.000925   0.000032  -0.000047
  248  C 28  S   -0.000147   0.000080  -0.000008   0.000035   0.000236
  249  C 28  S    0.000439   0.000006  -0.001015  -0.001520   0.000036
